,MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT,YEAR
47929,04,ASC Services,ANESTHESIA,UN,2728,2020
47930,04,ASC Services,ANESTHESIA,W,4443,2020
47931,04,ASC Services,ASC,F,163744,2020
47932,04,ASC Services,ASC,O,20936,2020
47933,04,ASC Services,CARDIAC,UN,2279,2020
47934,04,ASC Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,B,1157,2020
47935,04,ASC Services,FAMILY PRACTICE,O,775,2020
47936,04,ASC Services,GASTROENTEROLOGY,B,2182,2020
47937,04,ASC Services,GASTROENTEROLOGY,CA,29123,2020
47938,04,ASC Services,GASTROENTEROLOGY,F,36177,2020
47939,04,ASC Services,GASTROENTEROLOGY,O,3364,2020
47940,04,ASC Services,GASTROENTEROLOGY,UN,4007,2020
47941,04,ASC Services,GASTROENTEROLOGY,W,4192,2020
47942,04,ASC Services,GENERAL SURGEON,CA,3257,2020
47943,04,ASC Services,GENERAL SURGEON,F,5543,2020
47944,04,ASC Services,MEDICAL DOCTOR,H,7265,2020
47945,04,ASC Services,OBSTETRICS GYNECOLOGIC,W,993,2020
47946,04,ASC Services,ORTHOPAEDIC SURGEON,CA,4132,2020
47947,04,ASC Services,ORTHOPAEDIC SURGEON,F,12119,2020
47948,04,ASC Services,ORTHOPAEDIC SURGEON,O,8737,2020
47949,04,ASC Services,OSTEOMANIPULATIVE,H,2446,2020
47950,04,ASC Services,PAIN MANAGEMENT,CA,1370,2020
47951,04,ASC Services,PAIN MANAGEMENT,F,1061,2020
47952,04,ASC Services,PATHOLOG,F,32577,2020
47953,04,ASC Services,PATHOLOG,UN,680,2020
47954,04,ASC Services,PHYS MEDICAL REHAB,F,11181,2020
47955,04,ASC Services,PHYSICAL THERAPEUTIC,UN,1715,2020
47956,04,ASC Services,PLASTIC SURGEON,UN,6404,2020
47957,04,ASC Services,AMBULANCE SURGICAL CENTER,H,119043,2020
47958,04,ASC Services,UROLOGY,F,21351,2020
47959,04,ASC Services,UROLOGY,O,903,2020
47960,04,ASC Services,UROLOGY,W,5134,2020
47961,04,ASC Services,VASCULAR SURGEON,O,2262,2020
47962,04,ER Services,NURSE PRACTICE,B,508,2020
47963,04,ER Services,ADVANCED RN PRACT,CA,2430,2020
47964,04,ER Services,ANESTHESIA,F,4950,2020
47965,04,ER Services,ANESTHESIA,UN,603,2020
47966,04,ER Services,ARNP,CA,4005,2020
47967,04,ER Services,CARDIAC,F,92,2020
47968,04,ER Services,CARDIAC,CA,61,2020
47969,04,ER Services,CARDIAC,F,1589,2020
47970,04,ER Services,CARDIAC,O,319,2020
47971,04,ER Services,CARDIAC,UN,1083,2020
47972,04,ER Services,CARDIAC,W,258,2020
47973,04,ER Services,CARDIAC,CA,194,2020
47974,04,ER Services,NURSE PRACTICE,S,1128,2020
47975,04,ER Services,CRITICAL CARE,CA,1057,2020
47976,04,ER Services,DIAG X RAY CLINIC,H,7671,2020
47977,04,ER Services,RADIOLOGY,CA,7379,2020
47978,04,ER Services,RADIOLOGY,F,2101,2020
47979,04,ER Services,RADIOLOGY,S,1768,2020
47980,04,ER Services,EMERGENCY MEDICAL,F,710173,2020
47981,04,ER Services,EMERGENCY MEDICAL,O,127041,2020
47982,04,ER Services,EMERGENCY MEDICAL,S,5772,2020
47983,04,ER Services,EMERGENCY MEDICAL,UN,42197,2020
47984,04,ER Services,GENERAL PRACTICE,B,15985,2020
47985,04,ER Services,EMERGENCY ROOM,CA,375533,2020
47986,04,ER Services,EMERGENCY ROOM,W,62678,2020
47987,04,ER Services,FAMILY MEDICAL,S,971,2020
47988,04,ER Services,FAMILY PRACTICE,B,1344,2020
47989,04,ER Services,FAMILY PRACTICE,CA,5812,2020
47990,04,ER Services,FAMILY PRACTICE,F,36826,2020
47991,04,ER Services,FAMILY PRACTICE,O,5930,2020
47992,04,ER Services,FAMILY PRACTICE,W,2371,2020
47993,04,ER Services,GASTROENTEROLOGY,F,1608,2020
47994,04,ER Services,GENERAL PRACTICE,CA,13143,2020
47995,04,ER Services,GENERAL PRACTICE,F,9715,2020
47996,04,ER Services,GENERAL PRACTICE,W,2945,2020
47997,04,ER Services,GENERAL SURGEON,CA,1427,2020
47998,04,ER Services,GENERAL SURGEON,F,1882,2020
47999,04,ER Services,GENERAL SURGEON,O,550,2020
48000,04,ER Services,GENERAL SURGEON,W,472,2020
48001,04,ER Services,GERIATRIC,W,842,2020
48002,04,ER Services,HOSPICE,CA,605015,2020
48003,04,ER Services,HOSPICE,H,1435338,2020
48004,04,ER Services,HOSPICE,UN,159248,2020
48005,04,ER Services,HOSPICE,W,78686,2020
48006,04,ER Services,HOSPICE ACUTE CARE,B,13864,2020
48007,04,ER Services,HOSPICE,F,6540,2020
48008,04,ER Services,INTERNAL MEDICAL,B,1234,2020
48009,04,ER Services,INTERNAL MEDICAL,CA,17874,2020
48010,04,ER Services,INTERNAL MEDICAL,F,68507,2020
48011,04,ER Services,INTERNAL MEDICAL,O,11330,2020
48012,04,ER Services,INTERNAL MEDICAL,W,1396,2020
48013,04,ER Services,CARDIAC,F,318,2020
48014,04,ER Services,CARDIAC,O,103,2020
48015,04,ER Services,CARDIAC,S,54,2020
48016,04,ER Services,RADIOLOGY,CA,1212,2020
48017,04,ER Services,RADIOLOGY,F,3437,2020
48018,04,ER Services,RADIOLOGY,O,402,2020
48019,04,ER Services,MEDICAL DOCTOR,H,398171,2020
48020,04,ER Services,MULT,CA,339,2020
48021,04,ER Services,NEPHROLOGY,W,0,2020
48022,04,ER Services,NEUROLOGICAL,F,279,2020
48023,04,ER Services,NEUROLOGICAL,W,1236,2020
48024,04,ER Services,NEUROLOGICAL,F,1167,2020
48025,04,ER Services,NURSE PRACTICE,CA,7207,2020
48026,04,ER Services,NURSE PRACTICE,H,9271,2020
48027,04,ER Services,ORTHOPAEDIC SURGEON,F,8462,2020
48028,04,ER Services,OSTEOMANIPULATIVE,CA,802,2020
48029,04,ER Services,OSTEOMANIPULATIVE,H,11678,2020
48030,04,ER Services,OUT,F,1393111,2020
48031,04,ER Services,OUT,O,748778,2020
48032,04,ER Services,PATHOLOG,CA,0,2020
48033,04,ER Services,PATHOLOG,S,0,2020
48034,04,ER Services,PATHOLOG,W,0,2020
48035,04,ER Services,PEDIATRIC,W,1049,2020
48036,04,ER Services,PHYSICAL ASSISTANT,B,600,2020
48037,04,ER Services,PHYSICAL ASSISTANT,H,7069,2020
48038,04,ER Services,PHYSICAL ASSISTANT,S,2226,2020
48039,04,ER Services,PHYSICAL ASSISTANT,CA,6927,2020
48040,04,ER Services,PULMONARY DISEASE,CA,641,2020
48041,04,ER Services,RADIOL,W,8990,2020
48042,04,ER Services,RADIOLOGY,B,4040,2020
48043,04,ER Services,RADIOLOGY,CA,38146,2020
48044,04,ER Services,RADIOLOGY,F,190262,2020
48045,04,ER Services,RADIOLOGY,O,34175,2020
48046,04,ER Services,RADIOLOGY,UN,16864,2020
48047,04,ER Services,RADIOLOGY,W,18647,2020
48048,04,ER Services,RADIOLOGY,UN,668,2020
48049,04,ER Services,RESIDENT,CA,0,2020
48050,04,ER Services,THERAPEUTIC,CA,685,2020
48051,04,ER Services,ONCOLOGIC,F,1362,2020
48052,04,ER Services,CRITICAL CARE,F,958,2020
48053,04,ER Services,URGENT CARE MEDICAL,F,2914,2020
48054,04,ER Services,VASCULAR INTERNAL RAD,S,415,2020
48055,04,ER Services,INTERNAL RADIOLOGY,F,1012,2020
48056,04,ER Services,VASCULAR SURGEON,CA,236,2020
48057,04,ER Services,VASCULAR SURGEON,O,81,2020
48058,04,ER Services,WOUNDCARE,CA,937,2020
48059,04,Inpatient Services,ADVANCED REGISTERED NURSE PRACTICE,UN,655,2020
48060,04,Inpatient Services,ADVANCED RN PRACT,CA,17541,2020
48061,04,Inpatient Services,ANATOM,W,1310,2020
48062,04,Inpatient Services,ANATOMIC AND CLINICAL PATHOLOG,F,2379,2020
48063,04,Inpatient Services,ANATOMIC AND CLINICAL PATHOLOG,O,1518,2020
48064,04,Inpatient Services,ANESTHESIA,H,53332,2020
48065,04,Inpatient Services,ANESTHESIA,B,82,2020
48066,04,Inpatient Services,ANESTHESIA,CA,120921,2020
48067,04,Inpatient Services,ANESTHESIA,F,195727,2020
48068,04,Inpatient Services,ANESTHESIA,O,20742,2020
48069,04,Inpatient Services,ANESTHESIA,UN,30616,2020
48070,04,Inpatient Services,ANESTHESIA,W,29101,2020
48071,04,Inpatient Services,ARNP,CA,22600,2020
48072,04,Inpatient Services,CARD ELECTROPHY,CA,2325,2020
48073,04,Inpatient Services,CARDIAC,F,17100,2020
48074,04,Inpatient Services,CARDIAC,O,426,2020
48075,04,Inpatient Services,CARDIAC,W,5859,2020
48076,04,Inpatient Services,CARDIAC,CA,57861,2020
48077,04,Inpatient Services,CARDIAC,F,568987,2020
48078,04,Inpatient Services,CARDIAC,O,48455,2020
48079,04,Inpatient Services,CARDIAC,UN,35579,2020
48080,04,Inpatient Services,CARDIAC,W,56541,2020
48081,04,Inpatient Services,CARDIAC,B,3638,2020
48082,04,Inpatient Services,CARDIAC,CA,3488,2020
48083,04,Inpatient Services,CARDIAC,F,84413,2020
48084,04,Inpatient Services,CARDIAC,S,727,2020
48085,04,Inpatient Services,CARDIAC,CA,21971,2020
48086,04,Inpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,B,5716,2020
48087,04,Inpatient Services,NEUROLOGICAL,F,2870,2020
48088,04,Inpatient Services,COLON RECTAL SURGEON,S,806,2020
48089,04,Inpatient Services,COVERING PHYSICAL,CA,3575,2020
48090,04,Inpatient Services,CRITICAL CARE,CA,18292,2020
48091,04,Inpatient Services,CRITICAL CARE,F,51911,2020
48092,04,Inpatient Services,CRITICAL CARE,O,7172,2020
48093,04,Inpatient Services,CRITICAL CARE,W,24484,2020
48094,04,Inpatient Services,CVS,W,4244,2020
48095,04,Inpatient Services,DERMAPATHOLOGY,F,225,2020
48096,04,Inpatient Services,DIAG X RAY CLINIC,H,41261,2020
48097,04,Inpatient Services,RADIOLOGY,CA,1964,2020
48098,04,Inpatient Services,RADIOLOGY,F,8867,2020
48099,04,Inpatient Services,RADIOLOGY,S,4771,2020
48100,04,Inpatient Services,DOCTOR OF PSYCHIATRIC,UN,5560,2020
48101,04,Inpatient Services,DURABLE MED EQT MED SUPPL CARDIAC,CA,170,2020
48102,04,Inpatient Services,ELECTROPHY STUDY,CA,495,2020
48103,04,Inpatient Services,EMERGENCY MEDICAL,F,1236,2020
48104,04,Inpatient Services,EMERGENCY ROOM,CA,49169,2020
48105,04,Inpatient Services,EMERGENCY ROOM,W,6662,2020
48106,04,Inpatient Services,ENDOCRINOLOGY,CA,14677,2020
48107,04,Inpatient Services,ENDOCRINOLOGY,F,6423,2020
48108,04,Inpatient Services,ENDOCRINOLOGY,UN,831,2020
48109,04,Inpatient Services,ENDOCRINOLOGY,W,2326,2020
48110,04,Inpatient Services,ENT,F,68111,2020
48111,04,Inpatient Services,FAMILY MEDICAL,S,1749,2020
48112,04,Inpatient Services,FAMILY PRACTICE,CA,2078,2020
48113,04,Inpatient Services,FAMILY PRACTICE,B,1970,2020
48114,04,Inpatient Services,FAMILY PRACTICE,CA,41852,2020
48115,04,Inpatient Services,FAMILY PRACTICE,F,189531,2020
48116,04,Inpatient Services,FAMILY PRACTICE,O,15976,2020
48117,04,Inpatient Services,FAMILY PRACTICE,UN,3463,2020
48118,04,Inpatient Services,FAMILY PRACTICE,W,11887,2020
48119,04,Inpatient Services,FAMILY PRACTICE,S,1597,2020
48120,04,Inpatient Services,GASTROENTEROLOGY,B,1156,2020
48121,04,Inpatient Services,GASTROENTEROLOGY,CA,37198,2020
48122,04,Inpatient Services,GASTROENTEROLOGY,F,249033,2020
48123,04,Inpatient Services,GASTROENTEROLOGY,O,24446,2020
48124,04,Inpatient Services,GASTROENTEROLOGY,S,0,2020
48125,04,Inpatient Services,GASTROENTEROLOGY,UN,2342,2020
48126,04,Inpatient Services,GASTROENTEROLOGY,W,16504,2020
48127,04,Inpatient Services,GENERAL PRACTICE,B,821,2020
48128,04,Inpatient Services,GENERAL PRACTICE,CA,1052,2020
48129,04,Inpatient Services,GENERAL PRACTICE,F,4607,2020
48130,04,Inpatient Services,GENERAL PRACTICE,S,1623,2020
48131,04,Inpatient Services,GENERAL PRACTICE,W,3005,2020
48132,04,Inpatient Services,GENERAL,CA,1112,2020
48133,04,Inpatient Services,GENERAL SURGEON,B,515,2020
48134,04,Inpatient Services,GENERAL SURGEON,CA,46713,2020
48135,04,Inpatient Services,GENERAL SURGEON,F,139696,2020
48136,04,Inpatient Services,GENERAL SURGEON,O,18783,2020
48137,04,Inpatient Services,GENERAL SURGEON,UN,13413,2020
48138,04,Inpatient Services,GENERAL SURGEON,W,27185,2020
48139,04,Inpatient Services,GERIATRIC,F,3264,2020
48140,04,Inpatient Services,GERIATRIC,W,3839,2020
48141,04,Inpatient Services,GERPSY,W,1284,2020
48142,04,Inpatient Services,ONCOLOGIC,F,6901,2020
48143,04,Inpatient Services,HAND SURGEON,B,149,2020
48144,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,4059,2020
48145,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,8688,2020
48146,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,56241,2020
48147,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,7468,2020
48148,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,W,5598,2020
48149,04,Inpatient Services,HOSPICE,F,4169,2020
48150,04,Inpatient Services,HOSPICE AND PALLIATIVE CARE,F,3026,2020
48151,04,Inpatient Services,HOSPICE AND PALLIATIVE CARE,O,2702,2020
48152,04,Inpatient Services,HOSPIT,W,991,2020
48153,04,Inpatient Services,HOSPICE,CA,14324019,2020
48154,04,Inpatient Services,HOSPICE,H,4940192,2020
48155,04,Inpatient Services,HOSPICE,S,250743,2020
48156,04,Inpatient Services,HOSPICE,UN,1664868,2020
48157,04,Inpatient Services,HOSPICE,W,3649882,2020
48158,04,Inpatient Services,HOSPICE ACUTE CARE,B,189832,2020
48159,04,Inpatient Services,HOSPICE,F,159618,2020
48160,04,Inpatient Services,HOSPICE,O,31726,2020
48161,04,Inpatient Services,HOSPICE,UN,56796,2020
48162,04,Inpatient Services,HOSPICE,W,35479,2020
48163,04,Inpatient Services,INFECTIOUS DISEASE,F,208902,2020
48164,04,Inpatient Services,INFECTIOUS DISEASE,O,30259,2020
48165,04,Inpatient Services,INFECTIOUS DISEASE,UN,17134,2020
48166,04,Inpatient Services,INFECTIOUS DISEASE,B,2588,2020
48167,04,Inpatient Services,INFECTIOUS DISEASE,CA,117108,2020
48168,04,Inpatient Services,INFECTIOUS DISEASE,S,6813,2020
48169,04,Inpatient Services,INFECTIOUS DISEASE,W,39570,2020
48170,04,Inpatient Services,INP,F,22523938,2020
48171,04,Inpatient Services,INP,O,5176855,2020
48172,04,Inpatient Services,INTERNAL MEDICAL,B,14937,2020
48173,04,Inpatient Services,INTERNAL MEDICAL,CA,282869,2020
48174,04,Inpatient Services,INTERNAL MEDICAL,F,787207,2020
48175,04,Inpatient Services,INTERNAL MEDICAL,O,151996,2020
48176,04,Inpatient Services,INTERNAL MEDICAL,S,6719,2020
48177,04,Inpatient Services,INTERNAL MEDICAL,UN,67566,2020
48178,04,Inpatient Services,INTERNAL MEDICAL,W,63501,2020
48179,04,Inpatient Services,CARDIAC,CA,35365,2020
48180,04,Inpatient Services,CARDIAC,F,152648,2020
48181,04,Inpatient Services,CARDIAC,O,37731,2020
48182,04,Inpatient Services,CARDIAC,W,29810,2020
48183,04,Inpatient Services,RADIOLOGY,CA,17223,2020
48184,04,Inpatient Services,RADIOLOGY,F,13883,2020
48185,04,Inpatient Services,RADIOLOGY,O,4700,2020
48186,04,Inpatient Services,LABORATORY,CA,830,2020
48187,04,Inpatient Services,LABORATORY,W,2147,2020
48188,04,Inpatient Services,LONG TERM CARE HOSP,CA,478572,2020
48189,04,Inpatient Services,LONG TERM CARE HOSP,UN,9268,2020
48190,04,Inpatient Services,MEDICAL DOCTOR,H,1076392,2020
48191,04,Inpatient Services,NURSE MIDWIFE,CA,8927,2020
48192,04,Inpatient Services,MULT,CA,0,2020
48193,04,Inpatient Services,NEPHROLOGY,B,6655,2020
48194,04,Inpatient Services,NEPHROLOGY,CA,95857,2020
48195,04,Inpatient Services,NEPHROLOGY,F,275648,2020
48196,04,Inpatient Services,NEPHROLOGY,O,28162,2020
48197,04,Inpatient Services,NEPHROLOGY,S,3364,2020
48198,04,Inpatient Services,NEPHROLOGY,UN,20962,2020
48199,04,Inpatient Services,NEPHROLOGY,W,43463,2020
48200,04,Inpatient Services,NEUROLOGICAL,CA,36249,2020
48201,04,Inpatient Services,NEUROLOGICAL,B,2917,2020
48202,04,Inpatient Services,NEUROLOGICAL,CA,73823,2020
48203,04,Inpatient Services,NEUROLOGICAL,F,169285,2020
48204,04,Inpatient Services,NEUROLOGICAL,O,20888,2020
48205,04,Inpatient Services,NEUROLOGICAL,UN,7351,2020
48206,04,Inpatient Services,NEUROLOGICAL,W,6043,2020
48207,04,Inpatient Services,NEUROLOGICAL,F,1284,2020
48208,04,Inpatient Services,NEUROLOGICAL,F,1567,2020
48209,04,Inpatient Services,NEUROLOGICAL,F,56781,2020
48210,04,Inpatient Services,NEUROLOGICAL,O,16219,2020
48211,04,Inpatient Services,NEUROLOGICAL,UN,0,2020
48212,04,Inpatient Services,NEURP,W,1412,2020
48213,04,Inpatient Services,NPGRTY,W,477,2020
48214,04,Inpatient Services,NUCLEAR MEDICAL,CA,77,2020
48215,04,Inpatient Services,NUCLEAR MEDICAL,F,2553,2020
48216,04,Inpatient Services,ANESTHESIA,H,2305,2020
48217,04,Inpatient Services,NURSE PRACTICE,CA,6852,2020
48218,04,Inpatient Services,NURSE PRACTICE,UN,2781,2020
48219,04,Inpatient Services,NURSE PRACTICE,H,17166,2020
48220,04,Inpatient Services,OBSTETRICS GYNECOLOGIC,CA,4863,2020
48221,04,Inpatient Services,OBSTETRICS GYNECOLOGIC,F,1704,2020
48222,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,CA,3137,2020
48223,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,F,1888,2020
48224,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,O,615,2020
48225,04,Inpatient Services,HEMATOLOGY ONCOLOGIC,UN,2717,2020
48226,04,Inpatient Services,OPHTHALMOLOGY,F,15866,2020
48227,04,Inpatient Services,OPHTHALMOLOGY,W,2705,2020
48228,04,Inpatient Services,ORAL AND MAXILLOFACIAL SURGEON,F,9261,2020
48229,04,Inpatient Services,ORTHOPAEDIC SURGEON,B,9467,2020
48230,04,Inpatient Services,ORTHOPAEDIC SURGEON,CA,27639,2020
48231,04,Inpatient Services,ORTHOPAEDIC SURGEON,F,85006,2020
48232,04,Inpatient Services,ORTHOPAEDIC SURGEON,O,61868,2020
48233,04,Inpatient Services,ORTHOPAEDIC SURGEON,UN,12463,2020
48234,04,Inpatient Services,ORTHOPAEDIC SURGEON,W,4768,2020
48235,04,Inpatient Services,OSTEOMANIPULATIVE,H,39449,2020
48236,04,Inpatient Services,PAIN MANAGEMENT,F,4588,2020
48237,04,Inpatient Services,PAIN MANAGEMENT,W,4646,2020
48238,04,Inpatient Services,PATHOLOG,B,223,2020
48239,04,Inpatient Services,PATHOLOG,CA,16893,2020
48240,04,Inpatient Services,PATHOLOG,F,50371,2020
48241,04,Inpatient Services,PATHOLOG,O,8927,2020
48242,04,Inpatient Services,PATHOLOG,UN,8540,2020
48243,04,Inpatient Services,PATHOLOG,W,3637,2020
48244,04,Inpatient Services,PEDIATRIC,CA,983,2020
48245,04,Inpatient Services,PHYS MEDICAL REHAB,F,32423,2020
48246,04,Inpatient Services,PHYS MEDICAL REHAB,O,1896,2020
48247,04,Inpatient Services,PHYSICAL MEDICAL REHAB,CA,9324,2020
48248,04,Inpatient Services,PHYSICAL MEDICAL REHABILITATION,W,842,2020
48249,04,Inpatient Services,PHYSICAL THERAPEUTIC,CA,1677,2020
48250,04,Inpatient Services,PHYSICAL THERAPEUTIC,UN,20344,2020
48251,04,Inpatient Services,PHYSICAL ASSISTANT,B,2068,2020
48252,04,Inpatient Services,PHYSICAL ASSISTANT,H,21933,2020
48253,04,Inpatient Services,PHYSICAL ASSISTANT,S,1020,2020
48254,04,Inpatient Services,PHYSICAL ASSISTANT,UN,6123,2020
48255,04,Inpatient Services,PHYSICAL ASSISTANT,CA,24268,2020
48256,04,Inpatient Services,CARDIAC,UL,89,2020
48257,04,Inpatient Services,PLASTIC SURGEON,CA,518,2020
48258,04,Inpatient Services,PODIATRIST,F,16050,2020
48259,04,Inpatient Services,PODIATRIST,S,1224,2020
48260,04,Inpatient Services,PODIATRIST,UN,3967,2020
48261,04,Inpatient Services,PODIATRIST,W,12478,2020
48262,04,Inpatient Services,NEUROLOGICAL,F,3641,2020
48263,04,Inpatient Services,NEUROLOGICAL,O,421,2020
48264,04,Inpatient Services,PSYCHIATRIC,H,191673,2020
48265,04,Inpatient Services,HOSPICE,B,4206,2020
48266,04,Inpatient Services,PSYCHIATRIC,B,456,2020
48267,04,Inpatient Services,PSYCHIATRIC,CA,0,2020
48268,04,Inpatient Services,PSYCHIATRIC,F,13608,2020
48269,04,Inpatient Services,PSYCHIATRIC,W,3560,2020
48270,04,Inpatient Services,PSYCHIATRIC,F,251,2020
48271,04,Inpatient Services,PSYCHIATRIC,H,3020,2020
48272,04,Inpatient Services,PSYCHIATRIC,UN,0,2020
48273,04,Inpatient Services,OTHER SPECIALITY,W,394,2020
48274,04,Inpatient Services,PULMONARY DISEASE,F,300424,2020
48275,04,Inpatient Services,PULMONARY DISEASE,O,47102,2020
48276,04,Inpatient Services,PULMONARY DISEASE,CA,119980,2020
48277,04,Inpatient Services,PULMONARY DISEASE,S,4976,2020
48278,04,Inpatient Services,PULMONARY DISEASE,W,37678,2020
48279,04,Inpatient Services,PULMONARY DISEASE,UN,29114,2020
48280,04,Inpatient Services,ONCOLOGIC,CA,346,2020
48281,04,Inpatient Services,ONCOLOGIC,F,1557,2020
48282,04,Inpatient Services,RADIATION THERAPEUTIC,UN,0,2020
48283,04,Inpatient Services,RADIOL,W,5141,2020
48284,04,Inpatient Services,RADIOLOGY,B,3810,2020
48285,04,Inpatient Services,RADIOLOGY,CA,51551,2020
48286,04,Inpatient Services,RADIOLOGY,F,311703,2020
48287,04,Inpatient Services,RADIOLOGY,O,38750,2020
48288,04,Inpatient Services,RADIOLOGY,UN,23469,2020
48289,04,Inpatient Services,RADIOLOGY,W,17114,2020
48290,04,Inpatient Services,RADIOLOGY,UN,1175,2020
48291,04,Inpatient Services,REHAB FACILITY,H,233588,2020
48292,04,Inpatient Services,REHABILITATION CENTER,UN,338560,2020
48293,04,Inpatient Services,SOCIAL WORKER,UN,702,2020
48294,04,Inpatient Services,SPECIAL SERVICE,H,1255,2020
48295,04,Inpatient Services,CRITICAL CARE,CA,3238,2020
48296,04,Inpatient Services,THORACIC SURGEON,UN,20302,2020
48297,04,Inpatient Services,VASCULAR SURGEON,UN,1502,2020
48298,04,Inpatient Services,CRITICAL CARE,F,11400,2020
48299,04,Inpatient Services,CRITICAL CARE,O,521,2020
48300,04,Inpatient Services,CRITICAL CARE,UN,1102,2020
48301,04,Inpatient Services,CRITICAL CARE,W,450,2020
48302,04,Inpatient Services,CARDIAC SURGEON,W,25841,2020
48303,04,Inpatient Services,THORACIC SURGEON,CA,51084,2020
48304,04,Inpatient Services,THORACIC SURGEON,F,45117,2020
48305,04,Inpatient Services,THORACIC SURGEON,O,4251,2020
48306,04,Inpatient Services,TRANSFU HEPATITIS,F,1939,2020
48307,04,Inpatient Services,TRANSFU,F,1200,2020
48308,04,Inpatient Services,OTHER SPECIALITY,W,862,2020
48309,04,Inpatient Services,SURGEON,O,583,2020
48310,04,Inpatient Services,OTHER SPECIALITY,UN,0,2020
48311,04,Inpatient Services,UNKNOWN,UN,623,2020
48312,04,Inpatient Services,UROLOGY,CA,13987,2020
48313,04,Inpatient Services,UROLOGY,F,38893,2020
48314,04,Inpatient Services,UROLOGY,O,10283,2020
48315,04,Inpatient Services,UROLOGY,S,392,2020
48316,04,Inpatient Services,UROLOGY,UN,691,2020
48317,04,Inpatient Services,UROLOGY,W,14702,2020
48318,04,Inpatient Services,OTHER SPECIALITY,W,302,2020
48319,04,Inpatient Services,VASCULAR INTERNAL RAD,S,244,2020
48320,04,Inpatient Services,INTERNAL RADIOLOGY,F,1484,2020
48321,04,Inpatient Services,NEUROLOGICAL,F,706,2020
48322,04,Inpatient Services,VASCULAR SURGEON,CA,28887,2020
48323,04,Inpatient Services,VASCULAR SURGEON,F,80934,2020
48324,04,Inpatient Services,VASCULAR SURGEON,O,17711,2020
48325,04,Inpatient Services,VASCULAR SURGEON,W,18139,2020
48326,04,Inpatient Services,WOUND CARE SPECIAL,F,1946,2020
48327,04,Outpatient Services,ADVANCED RN PRACT,CA,1092,2020
48328,04,Outpatient Services,ANATOM,W,1028,2020
48329,04,Outpatient Services,ANATOMIC AND CLINICAL PATHOLOG,F,1058,2020
48330,04,Outpatient Services,ANATOMIC AND CLINICAL PATHOLOG,O,297,2020
48331,04,Outpatient Services,ANES ASSIST,CA,772,2020
48332,04,Outpatient Services,ANESTHESIA,H,14675,2020
48333,04,Outpatient Services,ANESTHESIA,CA,15040,2020
48334,04,Outpatient Services,ANESTHESIA,F,104740,2020
48335,04,Outpatient Services,ANESTHESIA,O,19193,2020
48336,04,Outpatient Services,ANESTHESIA,UN,6608,2020
48337,04,Outpatient Services,ANESTHESIA,W,8574,2020
48338,04,Outpatient Services,ARNP,CA,1743,2020
48339,04,Outpatient Services,CARD ELECTROPHY,CA,131,2020
48340,04,Outpatient Services,CARDIAC,F,9983,2020
48341,04,Outpatient Services,CARDIAC,O,937,2020
48342,04,Outpatient Services,CARDIAC,W,2865,2020
48343,04,Outpatient Services,CARDIAC,CA,20636,2020
48344,04,Outpatient Services,CARDIAC,F,165811,2020
48345,04,Outpatient Services,CARDIAC,O,12055,2020
48346,04,Outpatient Services,CARDIAC,UN,12786,2020
48347,04,Outpatient Services,CARDIAC,W,9230,2020
48348,04,Outpatient Services,CARDIAC,O,1031,2020
48349,04,Outpatient Services,CARDIAC,CA,7679,2020
48350,04,Outpatient Services,NURSE PRACTICE,S,107,2020
48351,04,Outpatient Services,CERTIFICATION REGISTERED NURSE ANESTHESIA,B,681,2020
48352,04,Outpatient Services,OTHER SPECIALITY,W,0,2020
48353,04,Outpatient Services,SURGEON,H,289,2020
48354,04,Outpatient Services,DIAG X RAY CLINIC,H,14992,2020
48355,04,Outpatient Services,RADIOLOGY,CA,6969,2020
48356,04,Outpatient Services,RADIOLOGY,F,4780,2020
48357,04,Outpatient Services,RADIOLOGY,O,61,2020
48358,04,Outpatient Services,DIALYSIS,UN,10733,2020
48359,04,Outpatient Services,DIALYSIS,H,682462,2020
48360,04,Outpatient Services,DOCTOR OF PSYCHIATRIC,UN,3939,2020
48361,04,Outpatient Services,DURABLE MED EQT MED SUPPL CARDIAC,CA,40,2020
48362,04,Outpatient Services,EMERGENCY ROOM,CA,2328,2020
48363,04,Outpatient Services,EMERGENCY ROOM,W,828,2020
48364,04,Outpatient Services,ENT,F,4798,2020
48365,04,Outpatient Services,FAMILY PRACTICE,CA,663,2020
48366,04,Outpatient Services,FAMILY PRACTICE,CA,3179,2020
48367,04,Outpatient Services,FAMILY PRACTICE,F,22895,2020
48368,04,Outpatient Services,FAMILY PRACTICE,O,5036,2020
48369,04,Outpatient Services,FAMILY PRACTICE,W,3474,2020
48370,04,Outpatient Services,GASTROENTEROLOGY,CA,2595,2020
